,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__gamma,param_clf__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
20,4.54513680934906,0.9131886371027211,2.8498289585113525,0.985279877083628,0.1,3.0,rbf,"{'clf__C': 0.1, 'clf__gamma': 3, 'clf__kernel': 'rbf'}",0.48217821782178216,0.33664852692812913,0.6982823002240478,0.3233082706766917,0.46010432891266273,0.15097226498774755,44,0.5679103688827819,0.5379344101811062,0.5250781121526065,0.5993649607769892,0.557571962998371,0.02870113727272869
21,5.743619620800018,1.2179352253157423,2.8518643379211426,1.0148286980177978,0.1,10.0,rbf,"{'clf__C': 0.1, 'clf__gamma': 10, 'clf__kernel': 'rbf'}",0.48217821782178216,0.33664852692812913,0.6982823002240478,0.3233082706766917,0.46010432891266273,0.15097226498774755,44,0.5679103688827819,0.5379344101811062,0.5250781121526065,0.5993649607769892,0.557571962998371,0.02870113727272869
22,3.4418712854385376,1.0080342929127428,2.113397002220154,0.7121455710657315,1.0,0.0001,rbf,"{'clf__C': 1, 'clf__gamma': 0.0001, 'clf__kernel': 'rbf'}",0.6797029702970298,0.3473447175830362,0.6101568334578044,0.581453634085213,0.5546645388557708,0.1249131378331159,35,0.7594334636930558,0.6913852178169358,0.7502055582963328,0.7735338064998132,0.7436395115765344,0.031291939769930915
23,3.531854510307312,1.0465804526133506,1.991294801235199,0.7606197021706015,1.0,0.0003,rbf,"{'clf__C': 1, 'clf__gamma': 0.0003, 'clf__kernel': 'rbf'}",0.6418316831683168,0.3606680427847626,0.6923076923076923,0.6183315431435732,0.5782847403510862,0.12845254083501811,31,0.7686291089736814,0.6976260401370533,0.756290083867785,0.7861412028389989,0.7521716089543797,0.033230120105069254
24,3.4437513947486877,1.0850308946120792,1.8052688837051392,0.7226014636996025,1.0,0.001,rbf,"{'clf__C': 1, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.6465346534653466,0.4636892475136048,0.7012696041822255,0.631578947368421,0.6107681131323994,0.08879055245765269,26,0.7774019659655428,0.7263827704356338,0.7695280381516199,0.7959469555472544,0.7673149325250127,0.025504316868925618
25,3.239743411540985,1.0028849082030113,1.6802549362182617,0.6885416411532799,1.0,0.003,rbf,"{'clf__C': 1, 'clf__gamma': 0.003, 'clf__kernel': 'rbf'}",0.6747524752475248,0.6950647401013323,0.7079910380881255,0.6279985678481919,0.6764517053212936,0.030379962512035723,9,0.7857520346686396,0.7430249632892805,0.7805459628350601,0.8047254389241688,0.7785120999292873,0.022377607454309376
26,2.775800049304962,0.7268895169501738,1.4495074152946472,0.6255632985346387,1.0,0.01,rbf,"{'clf__C': 1, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.68490099009901,0.6757365359354476,0.7475728155339806,0.6383816684568564,0.6866480025063236,0.03925424817809014,5,0.7985413804037628,0.7641948115516397,0.7876171682289097,0.8142510272693313,0.7911510968634108,0.018216428333845524
27,2.454319953918457,0.6885615013783638,1.4208059906959534,0.5208736061346858,1.0,0.03,rbf,"{'clf__C': 1, 'clf__gamma': 0.03, 'clf__kernel': 'rbf'}",0.6730198019801981,0.707637455432539,0.7348767737117252,0.6595059076262084,0.6937599846876676,0.029524022032893945,2,0.8169326709650143,0.7911160058737151,0.8146686400263115,0.8406798655211057,0.8158492955965366,0.017541810575425733
28,3.1290042996406555,0.985429411192939,1.655023455619812,0.625261466769312,1.0,0.1,rbf,"{'clf__C': 1, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.6727722772277228,0.7303434040157628,0.666168782673637,0.6272824919441461,0.6741417389653171,0.036809848014197885,13,0.8691470246274178,0.8511992168379834,0.8667160006577865,0.8901755696675383,0.8693094529476815,0.013875588786200085
29,7.999685227870941,4.312840714953959,2.70206880569458,1.1020729536267904,1.0,0.3,rbf,"{'clf__C': 1, 'clf__gamma': 0.3, 'clf__kernel': 'rbf'}",0.6720297029702971,0.4458622630887596,0.38312173263629573,0.5349087003222341,0.5089805997543966,0.10849153805050157,40,0.9468343726878765,0.942486539402839,0.9466370662719947,0.9506910720956294,0.946662262614585,0.0029025086954510616
